engineload,coolant,vehiclespeed,rpm,obddistance,runtime,engine_torque_percent,fuel_consumption,fuel_level,fl_level,fuel_rate,fuel_economy,accelerator_pedal_pos,drivers_demand_engine_torque_percent,engine_torque_mode,adblue_level,part_of_day,date,time
64,3648264764224.2954,41.9375,0.553458610076138,0.0014631543270864356,0.0015817779183802116,44,0.0011208967173743645,20.8,75.92,0.45083207261724667,1.3290210642105467,60.4,44,1.0986122886681098,52.31999999999993,Late Night,2024-03-02,04:37:29
32,2852660406294.3696,39.625,0.5140936335655273,0.00154716491314133,0.0015817779183802116,25,0.0012810248198560359,22.0,80.3,0.26172465960665664,1.7153451626053706,36.8,34,2.302585092994046,52.31999999999993,Late Night,2024-03-02,04:38:34
73,3364294990807.705,42.0,0.5537016037583022,0.001600167300051858,0.0017399557102182328,55,0.0012810248198560359,20.4,74.46,0.5370650529500757,1.2070929316621797,66.8,56,1.0986122886681098,52.31199999999993,Late Night,2024-03-02,04:39:38
10,2852660406294.3696,33.46875,0.35525676332415357,0.0016863412488374863,0.0017399557102182328,6,0.0012810248198560359,22.4,81.75999999999999,0.05295007564296521,2.994168551577808,0.0,0,0.6931471805599453,52.31999999999993,Late Night,2024-03-02,04:40:43
15,3099454768100.5273,28.34375,0.40790539445974394,0.001739343635748014,0.0018981335020553658,6,0.0012810248198560359,24.0,87.6,0.08018154311649017,2.518357786153045,0.0,0,0.6931471805599453,52.31999999999993,Late Night,2024-03-02,04:41:48
46,3648264764224.2954,36.53125,0.4692208002591932,0.0017876587367409158,0.0018981335020553658,33,0.0014411529223385955,22.4,81.75999999999999,0.2450832072617247,1.7015469741225169,43.2,33,1.0986122886681098,52.31999999999993,Late Night,2024-03-02,04:42:52
68,3648264764224.2954,27.6875,0.3163777741778714,0.0018449878491129112,0.0018981335020553658,43,0.0014411529223385955,14.0,51.1,0.36157337367624814,1.1828529112159696,0.0,0,0.6931471805599453,52.31199999999993,Late Night,2024-03-02,04:43:56
45,2852660406294.3696,42.921875,0.5741940709541551,0.0018900579060092682,0.002056311293894275,34,0.0014411529223385955,19.2,70.08,0.3025718608169441,1.6652716693032752,46.0,34,1.0986122886681098,52.31999999999993,Late Night,2024-03-02,05:17:49
41,3099454768100.5273,39.984375,0.5289162481775473,0.0019654150411403393,0.002056311293894275,31,0.001601281024820267,21.6,78.84,0.28441754916792744,1.6619414022396835,42.0,32,1.0986122886681098,52.31999999999993,Late Night,2024-03-02,05:18:53
35,3099454768100.5273,37.328125,0.4854203790701441,0.002022023032601794,0.002056311293894275,25,0.001601281024820267,18.8,68.62,0.19667170953101365,1.910121033800605,36.0,25,1.0986122886681098,52.31999999999993,Late Night,2024-03-02,05:19:58
23,2852660406294.3696,46.328125,0.3657054916572169,0.002078631024064137,0.0022144890857322963,16,0.001601281024820267,22.0,80.3,0.357034795763994,1.5821148953611712,0.0,0,0.6931471805599453,52.31999999999993,Late Night,2024-03-02,05:21:03
35,2852660406294.3696,32.203125,0.39964360926615905,0.0021568726428364826,0.0022144890857322963,24,0.001601281024820267,21.6,78.84,0.18003025718608173,1.865169645597965,31.2,25,0.6931471805599453,52.31999999999993,Late Night,2024-03-02,05:22:07
24,3364294990807.705,40.65625,0.3768022031427183,0.0022145623156637484,0.0022144890857322963,17,0.0017614091273019383,21.2,77.38,0.13767019667170954,2.300825746250783,0.0,0,0.6931471805599453,52.31999999999993,Late Night,2024-03-02,05:23:12
85,3364294990807.705,34.765625,0.438927587882715,0.002280184318505185,0.0023726668775703175,58,0.0017614091273019383,20.0,73.0,0.48562783661119524,1.146285766082842,71.6,59,1.0986122886681098,52.31199999999993,Late Night,2024-03-02,05:24:16
24,3099454768100.5273,40.578125,0.5456018143528267,0.0023385951122429915,0.0023726668775703175,12,0.001921537229784498,20.8,75.92,0.14372163388804843,2.26659349662685,28.8,13,1.0986122886681098,52.31999999999993,Late Night,2024-03-02,05:25:21
20,2852660406294.3696,45.21875,0.603596306496031,0.0024067410382704324,0.0025308446694083386,16,0.001921537229784498,22.8,83.22,0.15885022692889564,2.2482031388672468,34.0,23,2.302585092994046,52.31999999999993,Late Night,2024-03-02,05:26:26
11,3099454768100.5273,39.4375,0.35558075490037255,0.0024788531293040705,0.0025308446694083386,7,0.001921537229784498,20.8,75.92,0.05748865355521937,3.076465819466907,0.0,0,0.6931471805599453,52.31999999999993,Late Night,2024-03-02,05:27:31
20,3099454768100.5273,38.953125,0.36659646849181915,0.0025426723298700438,0.0025308446694083386,14,0.001921537229784498,22.0,80.3,0.11043872919818458,2.4621896448157887,0.0,0,0.6931471805599453,52.31999999999993,Late Night,2024-03-02,05:28:35
19,3648264764224.2954,43.671875,0.3680544305848048,0.002603246486338584,0.0026890224612454716,13,0.001921537229784498,21.2,77.38,0.09379727685325266,2.702697366879912,0.0,0,0.6931471805599453,52.31999999999993,Late Night,2024-03-02,05:29:40
35,3099454768100.5273,41.84375,0.5484367406447431,0.002677161379648574,0.0026890224612454716,27,0.0020816653322661693,21.6,78.84,0.25718608169440244,1.7803008357915553,38.0,27,1.0986122886681098,52.31999999999993,Late Night,2024-03-02,05:30:45
38,3099454768100.5273,45.453125,0.6077271990928235,0.0027344904920214574,0.0026890224612454716,27,0.0020816653322661693,22.4,81.75999999999999,0.319213313161876,1.6626824269529126,40.4,27,1.0986122886681098,52.31999999999993,Late Night,2024-03-02,05:31:49
54,3099454768100.5273,31.703125,0.3850639883363032,0.0027993913739514653,0.002847200253084381,36,0.0020816653322661693,20.8,75.92,0.27987897125567324,1.4759065198095778,58.4,49,2.302585092994046,52.31999999999993,Late Night,2024-03-02,05:32:53
0,3648264764224.2954,46.671875,0.5772719909282358,0.0028668161790692537,0.002847200253084381,0,0.0022417934347478408,16.4,59.85999999999999,0.0,4.840242308167575,0.0,0,1.0986122886681098,52.31999999999993,Late Night,2024-03-02,05:33:58
19,3099454768100.5273,43.796875,0.3548517738538798,0.002933159302820343,0.002847200253084381,13,0.0022417934347478408,21.2,77.38,0.10590015128593042,2.6000821406041723,0.0,0,0.6931471805599453,52.31999999999993,Late Night,2024-03-02,05:35:03
10,2852660406294.3696,39.109375,0.35517576543009877,0.0029984207452065093,0.003005378044922402,6,0.0022417934347478408,21.2,77.38,0.05143721633888049,3.1610646191824814,0.0,0,0.6931471805599453,52.31999999999993,Late Night,2024-03-02,05:36:08
19,3648264764224.2954,54.546875,0.4196500890976834,0.0031512983781993853,0.0031635558367604233,11,0.0022417934347478408,21.6,78.84,0.10287443267776097,2.838255786020982,0.0,0,0.6931471805599453,52.31999999999993,Late Night,2024-03-02,05:38:18
19,3648264764224.2954,14.59375,0.3542037907014417,0.0032140358973995475,0.0031635558367604233,13,0.0024019215372304004,22.0,80.3,0.10590015128593042,1.6626824269529126,0.0,0,0.6931471805599453,52.311999999999934,Late Night,2024-03-02,05:39:22
35,3648264764224.2954,5.34375,0.3576867001457962,0.0032421596129026398,0.0031635558367604233,20,0.0024019215372304004,21.2,77.38,0.17549167927382756,0.6593803180891278,0.0,0,0.6931471805599453,52.303999999999945,Late Night,2024-03-02,05:40:26
0,2852660406294.3696,19.875,0.5667422647011177,0.0032490102615509997,0.0033217336285984445,0,0.0024019215372304004,21.2,77.38,0.0,4.840242308167575,0.0,0,1.0986122886681098,52.311999999999934,Late Night,2024-03-02,05:58:02
51,3099454768100.5273,28.15625,0.33047140774339867,0.003304897132102802,0.0033217336285984445,33,0.0024019215372304004,20.0,73.0,0.19818456883509836,1.6645325425811848,30.8,23,0.6931471805599453,52.31999999999993,Late Night,2024-03-02,05:59:06
21,3099454768100.5273,33.46875,0.4206220638263405,0.003353933354005356,0.0033217336285984445,15,0.0024019215372304004,20.8,75.92,0.12254160363086235,2.223567210008253,19.6,16,1.0986122886681098,52.31999999999993,Morning,2024-03-02,06:00:11
38,3099454768100.5273,38.796875,0.5043738862789567,0.003415228631384437,0.0034799114204355774,27,0.0025620496397120718,20.4,74.46,0.2602118003025719,1.6954722589515308,38.4,27,1.0986122886681098,52.31999999999993,Morning,2024-03-02,06:01:15
38,3364294990807.705,41.671875,0.5499757006317835,0.0034689521392055056,0.0034799114204355774,33,0.0025620496397120718,20.8,75.92,0.2723146747352497,1.7153451626053706,40.0,33,1.0986122886681098,52.31999999999993,Morning,2024-03-02,06:02:19
0,3364294990807.705,43.296875,0.4501862951563259,0.0035370980652329465,0.0034799114204355774,0,0.0025620496397120718,20.8,75.92,0.0,4.840242308167575,0.0,0,1.0986122886681098,52.31999999999993,Morning,2024-03-02,06:03:24
57,3099454768100.5273,38.5,0.49514012635671467,0.0035929849357847488,0.003638089212274487,42,0.0025620496397120718,20.4,74.46,0.40544629349470507,1.33828514193353,56.8,45,2.302585092994046,52.31999999999993,Morning,2024-03-02,06:04:28
50,3648264764224.2954,44.609375,0.6044872833306333,0.0036589674990805676,0.003638089212274487,38,0.002722177742193743,19.2,70.08,0.4114977307110439,1.4547011175416271,50.0,39,1.0986122886681098,52.31999999999993,Morning,2024-03-02,06:05:33
32,3648264764224.2954,47.765625,0.6611048112749068,0.0038197774620876146,0.003796267004112508,23,0.002722177742193743,23.2,84.68,0.2632375189107413,1.877793806569858,36.0,23,1.0986122886681098,52.31999999999993,Morning,2024-03-02,06:07:43
19,3648264764224.2954,45.484375,0.3699983800421188,0.003986356392376322,0.003954444795950529,13,0.002882305844676303,19.6,71.54,0.10741301059001514,2.625008208400079,0.0,0,0.6931471805599453,52.31999999999993,Morning,2024-03-02,06:09:52
56,2852660406294.3696,45.546875,0.6166369674388466,0.004072890901618109,0.003954444795950529,41,0.002882305844676303,20.8,75.92,0.4538577912254161,1.394560874157078,54.4,41,1.0986122886681098,52.31999999999993,Morning,2024-03-02,06:10:57
19,3648264764224.2954,51.515625,0.3705653653005021,0.004313024164761536,0.00411262258778855,13,0.003042433947157974,20.8,75.92,0.10590015128593042,2.7413439292016735,0.0,0,0.6931471805599453,52.31999999999993,Morning,2024-03-02,06:14:12
39,3364294990807.705,40.328125,0.532642151304066,0.004395592508996238,0.00411262258778855,30,0.003042433947157974,19.2,70.08,0.2753403933434191,1.6853856996610836,40.4,30,1.0986122886681098,52.31999999999993,Morning,2024-03-02,06:15:16
30,3099454768100.5273,41.75,0.5509476753604405,0.004462296193202597,0.004270800379625683,23,0.003042433947157974,18.8,68.62,0.23751891074130108,1.8328938949366032,34.8,24,1.0986122886681098,52.31999999999993,Morning,2024-03-02,06:16:21
25,3648264764224.2954,56.140625,0.4368216426372914,0.004622385035299104,0.004270800379625683,13,0.0032025620496396456,19.6,71.54,0.16187594553706505,2.4590210738163596,0.0,0,0.6931471805599453,52.31999999999993,Morning,2024-03-02,06:18:31
68,3952499031312.6943,42.078125,0.5521626437712619,0.004677190224485095,0.004428978171464593,52,0.0032025620496396456,18.8,68.62,0.5975794251134645,1.1344217413648205,63.6,53,1.0986122886681098,52.31199999999993,Morning,2024-03-02,06:19:35
36,3648264764224.2954,41.140625,0.5449538312003888,0.00475507128280217,0.004428978171464593,27,0.0033626901521222052,18.4,67.16,0.27080181543116494,1.719902571759894,38.4,27,1.0986122886681098,52.31999999999993,Morning,2024-03-02,06:20:40
53,3364294990807.705,48.328125,0.6583508828770451,0.004826462252926156,0.004587155963302614,43,0.0033626901521222052,17.6,64.24000000000001,0.43721633888048417,1.4678383566812196,53.6,44,1.0986122886681098,52.31999999999993,Morning,2024-03-02,06:21:45
75,3099454768100.5273,26.390625,0.29475133646525187,0.004886315288485044,0.004587155963302614,48,0.0033626901521222052,18.8,68.62,0.41754916792738284,1.0594436488256567,85.6,63,2.302585092994046,52.31199999999993,Morning,2024-03-02,06:22:50
65,3952499031312.6943,51.609375,0.7253361412603272,0.004941841598580687,0.004587155963302614,49,0.0035228182546038767,18.4,67.16,0.6187594553706506,1.2660669341217308,62.4,49,1.0986122886681098,52.31999999999993,Morning,2024-03-02,06:23:54
59,3952499031312.6943,50.5,0.6972298720233273,0.005021525459174114,0.004745333755140635,47,0.0035228182546038767,18.4,67.16,0.5718608169440242,1.300702430784487,58.0,48,1.0986122886681098,52.31999999999993,Morning,2024-03-02,06:24:59
9,3364294990807.705,47.984375,0.3593066580268913,0.005095079792028834,0.004745333755140635,6,0.0035228182546038767,19.6,71.54,0.049924357034795766,3.4081393635851063,0.0,0,0.6931471805599453,52.31999999999993,Morning,2024-03-02,06:26:04
9,2852660406294.3696,54.0,0.35582374858253685,0.00518053261990481,0.004745333755140635,6,0.0035228182546038767,20.0,73.0,0.03782148260211801,3.7876460173733824,0.0,0,0.6931471805599453,52.31999999999993,Morning,2024-03-02,06:27:08
34,3648264764224.2954,41.609375,0.5551595658512878,0.00524831798547698,0.004903511546978656,25,0.0035228182546038767,18.8,68.62,0.28744326777609686,1.6897209850638197,36.0,25,1.0986122886681098,52.31999999999993,Morning,2024-03-02,06:28:13
19,3364294990807.705,54.65625,0.35801069172201516,0.005398311134828582,0.005061689338816677,13,0.003682946357085548,20.4,74.46,0.07715582450832073,3.1071583464699533,0.0,0,0.6931471805599453,52.31999999999993,Morning,2024-03-02,06:30:23
42,3648264764224.2954,47.0625,0.6041632917544143,0.0054700626654069495,0.005061689338816677,33,0.003682946357085548,17.2,62.78,0.35552193645990926,1.5712166996139025,44.8,34,1.0986122886681098,52.31999999999993,Morning,2024-03-02,06:31:27
74,3648264764224.2954,26.234375,0.6684756196338895,0.005532439624151841,0.005061689338816677,53,0.0038430744595681077,14.4,52.56,0.5703479576399396,0.857568606662829,66.4,53,1.0986122886681098,52.31199999999993,Morning,2024-03-02,06:32:32
9,4278185773807.839,46.6875,0.3651385063988336,0.005602027792000364,0.005219867130654698,6,0.0038430744595681077,18.8,68.62,0.049924357034795766,3.381207236785653,0.0,0,0.6931471805599453,52.31999999999993,Morning,2024-03-02,06:33:37
57,3952499031312.6943,47.328125,0.6423132998542037,0.0056773849271305465,0.005219867130654698,44,0.0038430744595681077,18.0,65.7,0.4644478063540091,1.4037197778337498,55.2,44,1.0986122886681098,52.31999999999993,Morning,2024-03-02,06:34:41
9,3099454768100.5273,48.046875,0.3563907338409201,0.0057502181390756135,0.005219867130654698,6,0.004003202562049779,18.0,65.7,0.049924357034795766,3.3879591077768523,0.0,0,0.6931471805599453,52.31999999999993,Morning,2024-03-02,06:35:46
9,2852660406294.3696,48.453125,0.3549327717479346,0.005835310406496319,0.00537804492249272,6,0.004003202562049779,20.0,73.0,0.05143721633888049,3.3693814810895537,0.0,0,0.6931471805599453,52.31999999999993,Morning,2024-03-02,06:36:51
37,3648264764224.2954,53.765625,0.7521464441924509,0.005905259134799223,0.00537804492249272,28,0.004003202562049779,19.2,70.08,0.33888048411497734,1.7505576282697195,82.8,71,2.302585092994046,52.31999999999993,Morning,2024-03-02,06:37:56
55,3364294990807.705,45.46875,0.6185809168961607,0.005991793644040122,0.00537804492249272,44,0.004003202562049779,18.4,67.16,0.47201210287443274,1.360074710700496,54.4,44,2.302585092994046,52.31999999999993,Morning,2024-03-02,06:39:00
24,3364294990807.705,46.828125,0.35882067066256274,0.00606606909780627,0.005536222714330741,18,0.004003202562049779,19.6,71.54,0.14220877458396372,2.3862869746403175,0.0,0,0.6931471805599453,52.31999999999993,Morning,2024-03-02,06:40:05
18,3364294990807.705,47.296875,0.39202980722501213,0.00615332472795771,0.005536222714330741,12,0.004003202562049779,17.6,64.24000000000001,0.09984871406959153,2.7359135863537296,0.0,0,0.6931471805599453,52.31999999999993,Morning,2024-03-02,06:41:10
16,3648264764224.2954,53.765625,0.4195690912036286,0.0062261579399018885,0.005694400506168762,10,0.004163330664532339,19.6,71.54,0.11649016641452346,2.7071383187972216,0.0,0,0.6931471805599453,52.31999999999993,Morning,2024-03-02,06:42:15
29,3648264764224.2954,44.578125,0.6020573465089907,0.0063083657236813195,0.005694400506168762,22,0.004163330664532339,17.2,62.78,0.21785173978819974,1.9745149596369767,34.4,23,1.0986122886681098,52.31999999999993,Morning,2024-03-02,06:43:20
6,3364294990807.705,42.359375,0.4669528592256601,0.006427350673887666,0.005852578298006783,4,0.004163330664532339,18.0,65.7,0.04236006051437217,3.2945339434952445,11.6,5,1.0986122886681098,52.31999999999993,Morning,2024-03-02,06:45:28
58,3648264764224.2954,31.0625,0.5569415195204924,0.006483598104894739,0.005852578298006783,44,0.00432345876701401,16.8,61.32,0.41452344931921337,1.1616848921231846,64.8,53,2.302585092994046,52.31199999999993,Morning,2024-03-02,06:46:32
0,3648264764224.2954,38.609375,0.5300502186943139,0.006542008898632545,0.005852578298006783,0,0.00432345876701401,19.6,71.54,0.0,4.840242308167575,0.0,0,1.0986122886681098,52.31999999999993,Morning,2024-03-02,06:47:37
21,3648264764224.2954,46.34375,0.3542037907014417,0.0066094337037494455,0.006010756089844804,14,0.00432345876701401,19.6,71.54,0.11346444780635402,2.5901694856753132,0.0,0,0.6931471805599453,52.31999999999993,Morning,2024-03-02,06:48:41
42,3099454768100.5273,46.15625,0.6271666936659647,0.006680464113418161,0.006010756089844804,31,0.0044835868694956815,16.4,59.85999999999999,0.3403933434190621,1.6318413116518806,44.0,31,1.0986122886681098,52.31999999999993,Morning,2024-03-02,06:49:46
35,3364294990807.705,43.453125,0.5834278308763972,0.006755821248549232,0.006168933881682825,30,0.0044835868694956815,15.2,55.48,0.27080181543116494,1.759338510588528,36.8,31,1.0986122886681098,52.31999999999993,Morning,2024-03-02,06:50:51
48,3099454768100.5273,41.75,0.5539445974404665,0.006826851658217947,0.006168933881682825,36,0.0044835868694956815,18.4,67.16,0.33736762481089266,1.5540243096433068,48.0,37,1.0986122886681098,52.31999999999993,Morning,2024-03-02,06:51:55
51,3648264764224.2954,42.75,0.5662562773367892,0.006905453837445563,0.006168933881682825,38,0.0044835868694956815,19.2,70.08,0.42511346444780646,1.3931070519525284,50.0,39,1.0986122886681098,52.31999999999993,Morning,2024-03-02,06:53:00
9,3364294990807.705,41.96875,0.36125060748420534,0.006979729291210823,0.006327111673520847,6,0.004643714971978241,18.4,67.16,0.03782148260211801,3.5330590978190606,0.0,0,0.6931471805599453,52.31999999999993,Morning,2024-03-02,06:54:05
50,3648264764224.2954,45.78125,0.619471893730763,0.007041024568589904,0.006327111673520847,37,0.004643714971978241,17.6,64.24000000000001,0.33888048411497734,1.6222461358173206,50.0,38,1.0986122886681098,52.31999999999993,Morning,2024-03-02,06:55:10
9,3364294990807.705,47.125,0.35817268751012477,0.007123592912823717,0.006327111673520847,6,0.004643714971978241,18.4,67.16,0.03782148260211801,3.6323814280523234,0.0,0,0.6931471805599453,52.31999999999993,Morning,2024-03-02,06:56:15
45,3364294990807.705,45.375,0.608537178033371,0.007196065564313514,0.006327111673520847,38,0.0048038430744599125,18.4,67.16,0.40242057488653565,1.469636895295533,49.2,37,2.302585092994046,52.31999999999993,Morning,2024-03-02,06:57:19
10,2852660406294.3696,44.171875,0.3571197148874129,0.007285484557195687,0.006485289465358868,6,0.0048038430744599125,16.8,61.32,0.05143721633888049,3.292866607298332,0.0,0,0.6931471805599453,52.31999999999993,Morning,2024-03-02,06:58:24
10,3099454768100.5273,38.3125,0.3565527296290296,0.007351827680947665,0.006485289465358868,6,0.0048038430744599125,19.6,71.54,0.03782148260211801,3.4420818702296168,0.0,0,0.6931471805599453,52.31999999999993,Morning,2024-03-02,06:59:29
0,3364294990807.705,37.546875,0.4975700631783573,0.007399061100574755,0.006485289465358868,0,0.0048038430744599125,20.0,73.0,0.0,4.840242308167575,0.0,0,1.0986122886681098,52.31999999999993,Morning,2024-03-02,07:00:32
12,3364294990807.705,0.0,0.38554997570063176,0.007440164992464915,0.006643467257196889,8,0.0048038430744599125,18.0,65.7,0.05597579425113466,0.0,0.0,0,0.6931471805599453,52.303999999999945,Morning,2024-03-02,07:01:36
47,3648264764224.2954,32.484375,0.5343431070792158,0.007469009828878548,0.006643467257196889,37,0.0048038430744599125,17.6,64.24000000000001,0.3449319213313162,1.5040773967762742,46.8,38,1.0986122886681098,52.31999999999993,Morning,2024-03-02,07:02:40
24,3648264764224.2954,46.34375,0.36886440952535227,0.007546890887195623,0.006643467257196889,17,0.004963971176941584,17.2,62.78,0.140695915279879,2.3987826971027375,0.0,0,0.6931471805599453,52.31999999999993,Morning,2024-03-02,07:03:45
38,3364294990807.705,40.25,0.5235703871699335,0.007611791769126519,0.00680164504903491,29,0.004963971176941584,18.8,68.62,0.2692889561270802,1.7051031201176599,39.6,29,1.0986122886681098,52.31999999999993,Morning,2024-03-02,07:04:50
46,3648264764224.2954,49.46875,0.6809492953183216,0.007688591146077783,0.00680164504903491,35,0.0051240992794241436,16.8,61.32,0.3661119515885023,1.6241725820447706,48.4,35,1.0986122886681098,52.31999999999993,Morning,2024-03-02,07:05:54
34,3099454768100.5273,50.796875,0.7001457962092985,0.007764669402118507,0.00680164504903491,27,0.0051240992794241436,18.4,67.16,0.357034795763994,1.6630527240141222,39.6,28,1.0986122886681098,52.31999999999993,Morning,2024-03-02,07:06:59
39,3364294990807.705,46.03125,0.6188239105783249,0.007851203911360294,0.006959822840872931,30,0.0051240992794241436,18.0,65.7,0.36157337367624814,1.5740535861291913,42.0,30,1.0986122886681098,52.31999999999993,Morning,2024-03-02,07:08:03
42,3648264764224.2954,51.515625,0.7060586424752956,0.007919710397843005,0.006959822840872931,33,0.0051240992794241436,18.4,67.16,0.39031770045385783,1.6008070131481427,56.4,44,2.302585092994046,52.31999999999993,Morning,2024-03-02,07:09:08
